ID,Titre,Année,Genres,Note,Votes
tt2106739,Gayby,2012,"Comedy,Drama,Romance",6.0,2808
tt2106741,The Bullet Vanishes,2012,"Action,Adventure,Drama",6.5,2344
tt21071620,Pookkaalam,2023,"Comedy,Drama,Family",7.3,2217
tt21076374,Balamevvadu,2022,"Crime,Drama,Romance",7.3,2009
tt2107648,Here Comes the Devil,2012,"Horror,Thriller",5.6,4533
tt2107814,Schutzengel,2012,"Action,Crime,Drama",5.7,4408
tt2107850,The Case Against 8,2014,"Biography,Documentary,News",7.4,1171
tt2107861,Walking on Sunshine,2014,"Comedy,Drama,Musical",5.4,6476
tt21080296,Trinket Box,2023,Horror,3.0,1415
tt2108546,Jackie,2012,"Comedy,Drama",6.8,2312
tt21087084,Happy Ending,2023,"Comedy,Romance",5.4,2009
tt21087452,Death's Roulette,2023,"Drama,Mystery,Thriller",5.5,1953
tt2109087,It May Be Love But It Doesn't Show,2011,Comedy,6.1,1154
tt2109131,Allah'in Sadik Kulu: Barla,2011,"Animation,Biography,Drama",5.1,1996
tt2109184,Paranormal Activity 4,2012,"Horror,Mystery",4.6,71386
tt2109248,Transformers: Age of Extinction,2014,"Action,Adventure,Sci-Fi",5.6,336245
tt21093976,National Theatre Live: Prima Facie,2022,Drama,9.1,2296
tt21094994,R.I.P.D. 2: Rise of the Damned,2022,"Action,Adventure,Comedy",4.6,5948
tt21096576,One Fast Move,2024,Action,5.0,1982
tt21097192,Die Alone,2024,"Horror,Thriller",5.7,1516
tt21097228,A Different Man,2024,"Comedy,Drama,Thriller",7.0,8116
tt21100430,Meelo Okadu,2022,"Drama,Family",8.1,2014
tt21103300,My Big Fat Greek Wedding 3,2023,"Comedy,Drama,Romance",5.2,10956
tt21106646,The Next 365 Days,2022,"Drama,Romance",2.9,10819
tt21109538,Hansan: Rising Dragon,2022,"Action,Drama,History",6.6,2203
tt21111120,The Point Men,2023,"Action,Crime,Drama",6.0,1746
tt21111348,Baris Akarsu: Merhaba,2022,"Biography,Drama,Music",5.8,1756
tt21113540,El Conde,2023,"Comedy,Fantasy,History",6.4,14645
tt2111392,Raze,2013,"Action,Drama,Horror",5.1,6509
tt21113962,"20,000 Species of Bees",2023,Drama,7.0,4072
tt21114104,A Moroccan Affair,2023,Comedy,4.9,1068
tt2111478,Mea Maxima Culpa: Silence in the House of God,2012,Documentary,8.0,4142
tt21115444,Even If This Love Disappears from the World Tonight,2022,"Drama,Romance",7.1,1007
tt2112096,Absolutely Fabulous: The Movie,2016,"Comedy,Crime",5.4,13380
tt2112124,Chennai Express,2013,"Action,Comedy,Drama",6.2,65822
tt2112129,Just Like Brothers,2012,Comedy,6.4,1062
tt2112131,Fearless 2,2012,"Action,Comedy,Crime",4.8,20287
tt2112152,For No Good Reason,2012,"Biography,Documentary,History",7.0,1611
tt2112206,Monica Z,2013,"Biography,Drama,Music",6.8,4384
tt2112210,An Awkward Sexual Adventure,2012,"Comedy,Romance",6.1,10406
tt2112277,Swelter,2014,"Action,Crime,Drama",4.5,3473
tt2112287,Thale,2012,"Drama,Fantasy,Horror",5.5,6246
tt2112293,The Comedy,2012,"Comedy,Drama",6.3,5443
tt2112331,Armistice,2013,"Horror,Thriller",4.3,1168
tt2113007,Michael Jackson: The Life of an Icon,2011,"Documentary,Music",7.2,1329
tt2113075,The Inevitable Defeat of Mister & Pete,2013,Drama,7.5,5789
tt2113090,This Ain't California,2012,"Documentary,History,Sport",7.3,1093
tt2113091,The Princess and the Pilot,2011,"Action,Adventure,Animation",7.0,1309
tt2113636,Colt 45,2014,"Action,Crime,Drama",5.8,2345
tt2113659,Elsa & Fred,2014,"Comedy,Drama,Romance",6.5,3809
tt2113681,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013,"Adventure,Comedy",7.0,43121
tt2113683,I Know That Voice,2013,Documentary,7.4,2887
tt2113768,Death of a Man in the Balkans,2012,"Comedy,Drama",7.5,1632
tt2113792,The Demented,2013,"Horror,Sci-Fi",3.8,2286
tt2113809,The Wee Man,2013,Drama,6.1,2718
tt2113820,Walesa: Man of Hope,2013,"Biography,Comedy,Drama",6.5,3383
tt2113822,Back to 1942,2012,"Drama,History,War",6.9,3803
tt21142926,Vichitram,2022,"Drama,Horror,Thriller",6.0,2447
tt2114358,Black Out,2012,"Action,Comedy,Crime",6.4,2180
tt2114440,Musallat 2: Lanet,2011,Horror,4.9,2062
tt2114461,Authors Anonymous,2014,Comedy,4.4,2371
tt2114490,The Woman Who Wasn't There,2012,Documentary,6.8,2733
tt2114504,Woody Woodpecker,2017,"Adventure,Animation,Comedy",4.2,5425
tt2114510,Beni Unutma,2011,"Drama,Romance",6.0,1038
tt21148018,Full River Red,2023,"Comedy,Drama,History",6.5,3476
tt21149522,The Price of Family,2022,Comedy,5.9,1872
tt21151212,Cult Killer,2024,"Adventure,Crime,Drama",4.8,2463
tt21152264,Pizza Boy Rick,2024,Thriller,8.1,1153
tt2115295,Ginger & Rosa,2012,Drama,6.2,11897
tt2115388,Love is Not Blind,2011,"Comedy,Drama,Romance",6.5,1857
tt2115426,Penny Pinchers,2011,"Adventure,Comedy,Romance",6.6,1153
tt21156390,The Starling Girl,2023,Drama,6.7,2682
tt2116974,Vysotsky. Thank You for Being Alive,2011,"Biography,Drama",6.4,2956
tt2118624,The Final Girls,2015,"Comedy,Fantasy,Horror",6.5,53775
tt2118648,Handling the Undead,2024,"Drama,Horror,Mystery",5.4,3612
tt2118669,Labyrinth,2011,"Action,Drama,Thriller",6.8,2421
tt2118689,The Pomegranate,2011,"Drama,Thriller",6.6,1577
tt21187542,Table for Six,2022,"Comedy,Drama,Romance",6.9,1267
tt2118775,Special ID,2013,"Action,Crime",5.5,4575
tt21188080,Lisa Frankenstein,2024,"Comedy,Horror,Romance",6.1,25267
tt21191906,After Death,2023,Documentary,6.4,1789
tt21192142,All of Us Strangers,2023,"Drama,Romance",7.6,62252
tt21193010,The Hammer,2023,"Biography,Crime,Drama",6.7,1727
tt2119404,Code Red,2013,"Action,Horror,Sci-Fi",4.2,1070
tt2119463,Let the Fire Burn,2013,"Documentary,History",7.8,1471
tt2119474,Maximum Conviction,2012,"Action,Thriller",4.7,7452
tt2119532,Hacksaw Ridge,2016,"Biography,Drama,History",8.1,617326
tt2119543,The House with a Clock in Its Walls,2018,"Comedy,Family,Fantasy",6.1,56655
tt21195548,Buba,2022,"Comedy,Drama",5.9,2985
tt21200850,Dance with the Jackals 6,2022,"Action,Comedy",5.2,5465
tt2120120,Pixels,2015,"Action,Comedy,Fantasy",5.6,165292
tt21201300,Bagman,2024,Horror,4.7,2500
tt2120152,The Invisible War,2012,"Crime,Documentary",7.6,7132
tt21202916,Walden,2023,Thriller,6.0,2176
tt2120779,Jason Becker: Not Dead Yet,2012,"Biography,Documentary,Music",8.0,1230
tt2121304,Gibraltar,2013,"Crime,Thriller",6.3,1519
tt2121377,The Rise & Fall of a White Collar Hooligan,2012,"Crime,Drama,Thriller",5.2,2012
tt2121382,Force Majeure,2014,"Comedy,Drama",7.2,68967
tt21215056,The Garage,2022,Comedy,5.6,2279
tt21215388,Remembering Gene Wilder,2023,"Biography,Documentary",7.8,2564
tt21216870,One More Time,2023,"Comedy,Drama,Romance",5.7,2601
tt21222434,Sniper: Rogue Mission,2022,"Action,Thriller",4.7,2268
tt21222462,The Good Mother,2023,"Crime,Drama,Mystery",4.7,2344
tt2122283,Bastards of Young,2013,"Comedy,Drama",6.3,4537
tt2122313,The Circle,2015,"Drama,Fantasy,Horror",5.8,2749
tt21223140,Dead Line,2023,Thriller,7.9,1559
tt21223380,Doraemon the Movie: Nobita's Sky Utopia,2023,"Adventure,Animation,Comedy",6.8,1270
tt2122340,Ferrari Ki Sawaari,2012,"Comedy,Drama,Family",6.4,6030
tt2122424,Nailbiter,2013,Horror,4.2,2172
tt2122518,Paris by Night,2012,"Crime,Drama",6.5,1420
tt21227238,I Have Electric Dreams,2022,Drama,6.7,1148
tt21230074,Safe Place,2022,Drama,7.2,1668
tt2123129,3,2012,"Drama,Mystery,Romance",7.4,6634
tt2123146,Angry Video Game Nerd: The Movie,2014,"Action,Adventure,Comedy",5.4,7683
tt21232992,Theater Camp,2023,Comedy,6.9,17889
tt2123342,Underdogs,2013,"Drama,Family,Sport",5.8,1171
tt21235248,Ghostbusters: Frozen Empire,2024,"Adventure,Comedy,Fantasy",6.1,84289
tt21236048,Five Blind Dates,2024,"Comedy,Romance",5.0,1745
tt21237030,Carter,2022,"Action,Thriller",5.1,10191
tt21237108,Judaa Hoke Bhi,2022,"Horror,Thriller",5.3,1790
tt21238288,Palthu Janwar,2022,"Comedy,Drama",6.8,3089
tt2123884,3 Nights in the Desert,2014,Drama,4.6,1563
tt2124074,28 Hotel Rooms,2012,"Drama,Romance",5.7,3685
tt2124096,Yolki 2,2011,"Comedy,Drama,Family",6.2,2739
tt2124186,The Extreme Tragic Story of Celal Tan and His Family,2011,"Comedy,Drama,Fantasy",6.4,3525
tt2124189,The Revelation of the Pyramids,2010,Documentary,7.7,1808
tt21241942,Buddy Games: Spring Awakening,2023,Comedy,4.5,1388
tt21245882,Through My Window: Across the Sea,2023,"Comedy,Drama,Romance",5.1,7127
tt21247172,Bad Faith,2024,Documentary,7.4,1143
tt2124787,Final Girl,2015,"Horror,Thriller",4.7,17099
tt2124803,How to Survive a Plague,2012,"Documentary,History,News",7.6,4404
tt21248674,Dheera,2024,"Action,Thriller",8.2,1319
tt2124908,Shut Up and Play the Hits,2012,"Documentary,Music",7.3,2902
tt21249808,Jack Mimoun and the Secrets of Val Verde,2022,"Adventure,Comedy",5.4,1084
tt21250176,Re/Member,2022,"Drama,Horror,Mystery",5.2,4171
tt2125423,5 Broken Cameras,2011,"Documentary,War",7.9,6815
tt2125425,Father's Chair,2012,"Drama,Thriller",6.7,1582
tt2125435,Beasts of the Southern Wild,2012,"Adventure,Drama,Fantasy",7.2,85507
tt21254598,Cobweb,2023,"Comedy,Drama,History",6.6,1867
tt2125490,Detropia,2012,Documentary,6.5,1640
tt2125496,Manslaughter,2012,"Crime,Drama,Thriller",6.7,2481
tt2125500,The Last Elvis,2012,"Drama,Music",7.0,1687
tt2125501,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014,"Biography,Documentary,History",7.4,6148
tt2125608,Searching for Sugar Man,2012,"Biography,Documentary,Music",8.2,73905
tt2125653,The House I Live In,2012,"Crime,Documentary",7.9,5422
tt2125666,The Queen of Versailles,2012,Documentary,7.1,13832
tt2125685,Mockingbird,2014,"Horror,Thriller",4.1,2671
tt2125698,Young & Wild,2012,"Comedy,Drama",6.0,3097
tt21257152,Make Me Believe,2023,"Comedy,Romance",5.7,3555
tt21261388,Gargi,2022,"Drama,Thriller",8.1,7427
tt21261712,Back to Black,2024,"Biography,Drama,Music",6.3,21821
tt21262240,Mission Raniganj,2023,"Action,Biography,Drama",7.2,18728
tt2126235,Collide,2016,"Action,Adventure,Crime",5.7,17607
tt2126282,Ekk Deewana Tha,2012,"Drama,Romance",6.1,3402
tt2126355,San Andreas,2015,"Action,Adventure,Thriller",6.1,262411
tt2126357,Second Act,2018,"Comedy,Drama,Romance",5.8,31002
tt2126362,Stitches,2012,"Comedy,Horror",5.7,10701
tt2126403,The Stone Roses: Made of Stone,2013,"Documentary,Music",7.2,2772
tt21264924,Blockade,2022,Drama,5.9,2310
tt21268790,New Year's Eve,2022,Comedy,5.8,4659
tt21270966,Scrambled,2023,Comedy,5.9,1348
tt21272402,Gulu Gulu,2022,Comedy,5.8,1074
tt21272942,The Strangers' Case,2024,Drama,9.3,3960
tt21275544,Marmalade,2024,"Comedy,Crime,Drama",6.2,2819
tt21276878,You Are So Not Invited to My Bat Mitzvah,2023,Comedy,6.0,25337
tt21276958,Babes,2024,Comedy,6.3,4960
tt21279122,Remember,2022,"Action,Drama,Thriller",6.7,1630
tt21279138,Maid in Malacañang,2022,"Biography,Drama",3.8,15747
tt21279806,Scoop,2024,"Biography,Drama",6.5,18993
tt21281462,Poran,2022,"Crime,Drama,History",7.3,2275
tt21281774,Bank Robbers: The Last Great Heist,2022,"Crime,Documentary",7.0,1492
tt21282262,RECCE 360,2022,"Crime,Thriller",6.9,2221
tt21284218,Incoming,2024,Comedy,5.8,11465
tt21284358,Close Your Eyes,2023,Drama,7.2,3598
tt21287452,Nenu Meeku Baaga Kavalsinavaadini,2022,Drama,5.2,1350
tt21288778,Gandhada Gudi,2022,"Adventure,Documentary,Family",9.0,2961
tt21291992,River Wild,2023,"Action,Adventure,Thriller",5.4,5804
tt21296906,Achena Uttam,2022,"Biography,Drama",8.4,3218
tt2129887,The Scapegoat,2013,"Comedy,Drama",6.3,1348
tt2129928,Bones Brigade: An Autobiography,2012,"Documentary,Sport",8.0,2788
tt21301418,Chief of Station,2024,"Action,Thriller",4.7,3411
tt21301666,Tees Maar Khan,2022,"Action,Drama,Romance",5.5,2277
tt2130242,Tere Naal Love Ho Gaya,2012,"Comedy,Drama,Romance",5.9,4706
tt2130270,The Mule,2014,"Comedy,Crime,Drama",6.3,6897
tt2130321,West of Memphis,2012,"Crime,Documentary",7.9,11135
tt21307994,Skinamarink,2022,"Horror,Mystery",4.7,17515
tt21308470,Jagannatakam,2022,Drama,7.3,2065
tt21308698,Love Tactics 2,2023,"Comedy,Romance",5.0,2334
tt21308718,Ashes,2024,"Drama,Romance",4.3,2371
tt21308736,In Your Dreams,2023,"Comedy,Drama,Romance",5.8,2407
tt21308888,Paradise,2023,"Action,Sci-Fi,Thriller",6.3,22798
tt21309170,Chhalla Mud Ke Nahi Aaya,2022,"Drama,Family",7.8,1098
tt2131523,Graceland,2012,"Crime,Thriller",6.6,1715
tt2131532,Hidden,2015,"Horror,Sci-Fi,Thriller",6.4,26728
tt2131586,Detective Conan: The Eleventh Striker,2012,"Action,Adventure,Animation",6.4,1966
tt2131698,Zaytoun,2012,"Adventure,Drama,Thriller",6.6,1736
tt2132285,The Bling Ring,2013,"Biography,Crime,Drama",5.6,93414
tt2132324,White Elephant,2012,"Crime,Drama",6.5,5536
tt2132374,Life's a Breeze,2013,"Comedy,Drama",6.3,1252
tt2132405,Spellbound,2011,"Comedy,Fantasy,Horror",6.8,3770
tt21326658,Noise,2023,"Drama,Mystery,Thriller",3.5,4153
tt21328106,Candy Cane Lane,2023,"Comedy,Family,Fantasy",5.6,20756
tt21331256,Anukoni Prayanam,2022,Drama,5.7,1173
tt2133191,Beautiful,2011,"Biography,Drama,Family",7.5,1026
tt2133196,Born to Be Blue,2015,"Biography,Drama,Music",6.8,9408
tt2133239,I Declare War,2012,"Action,Comedy,Drama",6.0,2885
tt21332486,Not Just a Girl,2022,"Biography,Documentary,Music",7.1,1534
tt2133298,Offroad,2012,"Action,Comedy",5.2,1017
tt2133312,Royal Bengal Rahasya,2011,"Adventure,Thriller",7.3,1474
tt21333170,Anth the End,2022,"Mystery,Thriller",6.4,1092
tt2133333,The Color of Time,2012,"Biography,Drama,Romance",4.1,1591
tt21335356,Please Don't Destroy: The Treasure of Foggy Mountain,2023,Comedy,6.0,8921
tt21335908,The Kids Are Alright 2,2022,Comedy,4.7,5151
tt21338696,Vinaro Bhagyamu Vishnu Katha,2023,"Action,Comedy,Drama",6.7,3009
tt21339860,Heartsong,2022,"Comedy,Drama,Music",5.8,2110
tt21340412,Inside the Mind of a Cat,2022,Documentary,6.9,7034
tt21348598,A Real Job,2023,"Comedy,Drama",6.6,1537
tt21352380,A Difficult Year,2023,Comedy,6.0,2626
tt21361340,Month of Madhu,2023,"Drama,Romance",6.8,2501
tt21364552,The Roundup: No Way Out,2023,"Action,Crime,Thriller",6.6,6661
tt2136808,Celebrity Sex Tape,2012,Comedy,2.9,3033
tt21371218,Kalaga Thalaivan,2022,"Action,Thriller",6.7,1472
tt2137241,Rock on 2,2016,"Drama,Music",4.9,2312
tt21374850,All the Beauty and the Bloodshed,2022,"Documentary,History",7.5,8391
tt21376900,Bobi Wine: The People's President,2022,Documentary,7.1,1803
tt21377126,The Gilbert Diaries: The Movie,2023,Comedy,5.0,1607
tt21377766,Frogman,2023,Horror,5.0,1282
tt21378182,Gaalodu,2022,"Action,Drama,Romance",5.8,2187
tt21378744,World War III,2022,"Adventure,Crime,Drama",7.1,3631
tt21378968,Trenque Lauquen,2022,"Drama,Mystery,Thriller",7.3,1071
tt21379370,Rechipodam Brother,2022,"Action,Thriller",6.5,1845
tt21379574,Running with the Devil: The Wild World of John McAfee,2022,"Crime,Documentary",5.9,3891
tt21383812,Crew,2024,"Comedy,Drama",5.9,36269
tt21385728,Illegal Lives,2023,Comedy,6.2,6673
tt21386494,Love You Loktantra,2022,Drama,6.6,1104
tt21387514,A Man of Reason,2022,"Action,Drama,Thriller",5.8,1043
tt21388556,That's Amor,2022,"Comedy,Romance",5.3,4045
tt21389338,What Comes Around,2022,"Drama,Mystery,Thriller",5.3,1866
tt21391242,Confidential Informant,2023,"Action,Crime,Drama",3.8,2894
tt21392906,Wrongful Death,2023,"Horror,Mystery,Thriller",5.3,2268
tt2139555,Playing It Cool,2014,"Comedy,Romance",5.9,30622
tt21397580,Suitable Flesh,2023,"Horror,Thriller",5.4,7043
tt21398196,Siya,2022,"Crime,Drama",7.5,6604
tt2139843,Electrick Children,2012,Drama,6.7,6198
tt2139881,Long Shot,2019,"Comedy,Romance",6.8,124224
tt21399082,The Lake,2022,"Horror,Sci-Fi,Thriller",3.8,1300
tt2139919,Gimme the Loot,2012,"Comedy,Crime,Drama",6.6,2623
tt2140037,Jane Got a Gun,2015,"Action,Drama,Western",5.9,24280
tt2140039,Josh,2013,"Crime,Drama,Mystery",7.0,1090
tt2140203,Wolf Children,2012,"Animation,Drama,Family",8.1,50967
tt2140315,Raaz 3,2012,"Horror,Romance,Thriller",4.2,4176
tt21403688,Operation Mayfair,2023,"Crime,Thriller",2.4,1205
tt2140373,Saving Mr. Banks,2013,"Biography,Comedy,Drama",7.5,171678
tt2140379,Self/less,2015,"Action,Mystery,Sci-Fi",6.5,105072
tt2140381,Bald Mountain,2013,"Drama,Western",7.0,1793
tt2140429,Stalled,2013,"Comedy,Horror",4.7,2170
tt2140465,Tanu Weds Manu Returns,2015,"Comedy,Drama,Romance",7.6,30013
tt2140479,The Accountant,2016,"Action,Crime,Drama",7.3,332118
tt2140507,The Current War,2017,"Biography,Drama,History",6.5,31674
tt2140571,The Broken Hearts Gallery,2020,"Comedy,Romance",6.3,10436
tt2140577,The Pretty One,2013,"Comedy,Drama",6.3,10484
tt2140619,Two Night Stand,2014,"Comedy,Romance",6.3,74635
tt2140629,Arizona,2018,"Comedy,Thriller",5.8,9144
tt2140671,Wither,2012,"Horror,Thriller",5.1,2496
tt2141751,God Help the Girl,2014,"Drama,Music,Romance",6.4,9309
tt2141773,Hell and Back,2015,"Adventure,Animation,Comedy",5.4,5367
tt2141789,Ivan Tsarevich & the Grey Wolf,2011,"Adventure,Animation,Comedy",6.2,1600
tt2141875,Osombie,2012,"Action,Horror",3.6,1735
tt2142055,Xingu,2011,"Action,Adventure,Biography",7.1,1955
tt2142711,Berlin Kaplani,2012,"Comedy,Family,Sport",5.2,7355
tt2142797,The Kirishima Thing,2012,Drama,7.2,2670
tt2142801,Last Stop: Kurtulus,2012,"Comedy,Drama",6.2,2782
tt2142883,Sen Kimsin?,2012,Comedy,5.0,5560
tt21430316,Mei Hoom Moosa,2022,Drama,5.7,1133
tt21431644,Zombie Town,2023,"Action,Adventure,Comedy",3.8,1752
tt21434318,The Underdoggs,2024,"Comedy,Sport",5.6,4331
tt21434430,Katips,2021,"Crime,Drama,History",5.8,3692
tt21434882,Taximetristi,2023,"Comedy,Drama",7.0,3509
tt21435436,Detective Knight: Rogue,2022,"Action,Adventure,Crime",3.8,2218
tt21438352,Is That Black Enough for You?!?,2022,"Documentary,History",7.3,1585
tt21439464,Dochevaarevarura,2023,"Comedy,Crime,Thriller",7.2,2348
tt21439528,The Volcano: Rescue from Whakaari,2022,Documentary,7.4,8697
tt21440188,Office Invasion,2022,"Action,Comedy,Horror",4.4,4834
tt21440238,Ini Utharam,2022,Thriller,6.3,1050
tt21440780,How to Blow Up a Pipeline,2022,"Action,Crime,Drama",6.9,10987
tt21445686,Batman: The Long Halloween,2021,"Action,Animation,Crime",7.5,3133
tt21448540,Baby Ruby,2022,"Drama,Horror,Thriller",4.7,3364
tt21451264,Moment of Contact,2022,Documentary,7.1,2298
tt21454134,The Bikeriders,2023,"Crime,Drama",6.7,52991
tt2145623,Bu Son Olsun,2012,"Comedy,Drama",5.9,1050
tt2145637,Chastity Bites,2013,"Comedy,Horror",4.6,1083
tt2145829,Robot Overlords,2014,"Action,Adventure,Sci-Fi",4.6,7735
tt2146836,Diamond Necklace,2012,"Drama,Romance",7.2,2153
tt2146960,Vazhakku Enn 18/9,2012,"Crime,Drama,Thriller",8.2,2411
tt21469794,Space Cadet,2024,Comedy,4.9,9206
tt2147134,56 Up,2012,"Biography,Documentary",7.9,2519
tt2147319,Helter Skelter,2012,"Crime,Drama,Horror",6.4,3635
tt2147365,Keith Lemon: The Film,2012,Comedy,2.6,4382
tt2147459,Patrick: Evil Awakens,2013,Horror,4.9,4233
tt2147728,I Used to Be Darker,2013,"Drama,Music",5.7,1047
tt21477618,Mortal Kombat Legends: Snow Blind,2022,"Action,Adventure,Animation",6.7,4016
tt21478426,Life After Fighting,2024,"Action,Drama,Thriller",6.4,1288
tt2149053,Orange Suit,2012,"Comedy,Drama",4.7,1346
tt2149190,Camp 14: Total Control Zone,2012,"Biography,Documentary",7.4,1172
tt2149360,Found,2012,"Drama,Horror,Thriller",5.8,5600
tt2149814,Wild Desire,1992,Drama,4.5,1869
tt2150139,A 2nd Chance,2011,"Adventure,Drama,Family",4.7,1242
tt2150209,My Grandfather's People,2011,"Comedy,Drama,Family",8.0,11511
tt2150332,Renoir,2012,"Biography,Drama,History",6.5,6048
tt2150371,The Crossing,2014,"Drama,History,Romance",6.1,2125
tt2151863,The Perfect Wedding,2012,"Comedy,Romance",6.3,1014
tt2151915,A Story of Yonosuke,2012,Drama,7.5,2371
tt2152198,The Pervert's Guide to Ideology,2012,Documentary,7.6,7639
tt2152779,Ma première fois,2012,"Drama,Romance",5.9,1407
tt2152896,Subramaniapuram,2008,"Action,Drama,Thriller",8.2,2442
tt2153891,Metal Warrior,2011,Musical,4.5,1641
tt2153963,Tabu,2012,"Drama,Romance",7.3,7642
tt2155399,Variações: Guardian Angel,2019,"Biography,Drama,Music",7.1,3943
tt2156807,X-Large,2011,"Comedy,Drama,Family",7.3,4096
tt21572042,Aftermath,2024,"Drama,Mystery,Sci-Fi",4.2,3394
tt2158686,407 Dark Flight 3D,2012,"Horror,Thriller",4.1,1058
tt2160105,I Still See You,2018,"Fantasy,Horror,Mystery",5.8,11902
tt21611474,Mann Kasturi Re,2022,"Mystery,Romance",6.8,2097
tt21612768,Snow and the Bear,2022,Drama,6.5,3269
tt21616574,Friday the 13th: The Awakening,2023,Horror,6.1,1145
tt21617996,Gatta Kusthi,2022,"Comedy,Drama,Romance",6.5,2779
tt21618368,Die Hard Fan,2022,"Comedy,Drama",7.7,2050
tt21618750,Premadesam,2023,"Comedy,Drama",6.8,2913
tt2161962,I Am a Mother,2012,"Crime,Drama",6.5,1231
tt2161980,The Last Step,2012,Drama,7.2,1527
tt21626274,Bujji Ila Raa,2022,Thriller,6.7,2357
tt21626284,Lost Ladies,2023,"Comedy,Drama",8.4,45226
tt21626774,Sector 36,2024,"Crime,Thriller",7.1,23102
tt21627968,Am Aha,2022,"Comedy,Drama,Thriller",7.7,2071
tt21628198,Rise of the Footsoldier: Vengeance,2023,Action,5.9,1493
tt21636066,Müjdemi Isterim,2022,Comedy,4.6,1274
tt21637282,Charcoal,2022,Drama,7.1,1007
tt21638298,Wingwomen,2023,"Action,Comedy,Crime",5.7,7157
tt21650874,Escape from Kabul,2022,"Documentary,History",7.6,1215
tt21651430,The People's Joker,2022,Comedy,6.1,1327
tt21651560,V/H/S/99,2022,Horror,5.2,9325
tt2165236,Turning Tide,2013,"Adventure,Drama,Sport",6.4,2595
tt21652640,Aanchhi,2022,"Comedy,Drama",7.3,1156
tt21653744,Romance in Style,2022,"Comedy,Romance",6.5,2208
tt21654326,Commitment,2022,Drama,7.8,1020
tt21654704,Get Smart with Money,2022,Documentary,5.7,1486
tt2165735,Drug War,2012,"Action,Crime,Drama",7.0,11018
tt2165765,Fear Clinic,2014,Horror,4.2,4576
tt2165859,In Fear,2013,"Horror,Mystery,Thriller",5.4,10612
tt2165922,Modern Persuasion,2019,"Comedy,Romance",4.9,1049
tt2166214,Khiladi 786,2012,"Action,Comedy,Romance",4.4,8112
tt2166616,Wrong Cops,2013,"Comedy,Crime",5.9,8405
tt2166934,My Man Is a Loser,2014,Comedy,4.4,1453
tt2167202,Getaway,2013,"Action,Thriller",4.4,25469
tt2167266,Tracks,2013,"Adventure,Biography,Drama",7.1,32133
tt2167715,It's All So Quiet,2013,Drama,6.4,1069
tt2168000,Gone with the Bullets,2014,"Action,Comedy,Drama",5.8,1895
tt2168180,Nise: The Heart of Madness,2015,"Biography,Drama,History",7.6,2630
tt2168288,Silent Youth,2012,"Drama,Romance",5.6,1178
tt2168854,Marfa Girl,2012,Drama,5.2,1932
tt21688772,To Kill a Tiger,2022,Documentary,7.6,2596
tt2168910,Cocktail,2012,"Comedy,Drama,Romance",6.3,15530
tt21692408,Kung Fu Panda 4,2024,"Action,Adventure,Animation",6.3,59504
tt2169322,Finding Mr. Right,2013,"Comedy,Romance",6.5,2851
tt2170299,Bad Words,2013,"Comedy,Drama",6.6,56074
tt2170369,Dudes & Dragons,2015,"Action,Adventure,Comedy",4.7,1363
tt2170427,Good Kids,2016,"Comedy,Drama",6.1,11169
tt2170439,Horrible Bosses 2,2014,"Comedy,Crime",6.3,187431
tt2170593,St. Vincent,2014,"Comedy,Drama",7.2,109817
tt2170623,The Foreigner,2012,"Comedy,Romance",6.6,1834
tt2170667,Wheels,2014,Drama,7.5,6863
tt2171454,Zila Ghaziabad,2013,"Action,Crime,Drama",3.7,1510
tt2171847,Dead Mine,2012,"Action,Horror",4.5,3363
tt2171867,Empire State,2013,"Action,Crime,Thriller",5.2,23260
tt2171875,Tricked,2012,"Comedy,Drama,Romance",6.1,1688
tt2171902,Happy Valley,2014,"Documentary,Drama,Sport",7.1,1298
tt2171993,Nightfall,2012,"Action,Crime,Thriller",6.4,1322
tt2172061,Love and Lemons,2013,"Comedy,Romance",6.0,2104
tt2172071,Student of the Year,2012,"Comedy,Drama,Music",5.3,20670
tt2172554,Life in a Fishbowl,2014,Drama,7.2,1899
tt2172584,Maps to the Stars,2014,"Comedy,Drama,Mystery",6.2,43360
tt2172934,3 Days to Kill,2014,"Action,Drama,Thriller",6.2,98873
tt2172935,Metallica Through the Never,2013,Music,7.1,18373
tt2172985,The Art of the Steal,2013,"Comedy,Crime,Thriller",6.3,26396
tt2173024,Deranged,2012,"Drama,Sci-Fi,Thriller",6.3,3360
tt2173264,All About My Wife,2012,"Comedy,Drama,Romance",6.6,1783
tt2173366,The Wooden Bridge,2012,"Drama,Romance",5.6,1616
tt21735972,Where the Tracks End,2023,"Comedy,Drama,Family",7.0,1644
tt2174031,Immaturi - Il viaggio,2012,Comedy,5.8,1836
tt21740806,New,2022,"Comedy,Romance",7.9,1954
tt21740882,Alipiriki Allantha Dooram Lo,2022,"Comedy,Crime,Drama",7.0,1274
tt21741216,Sil Bastan Kaynanam,2022,"Comedy,Romance",5.3,1188
tt21741272,Prem Geet 3,2022,"Action,Romance",7.4,2691
tt21745356,Mirciulica,2022,Comedy,6.0,2790
tt21746178,The Anthrax Attacks,2022,"Crime,Documentary",6.3,2160
tt2174896,To Be Takei,2014,"Biography,Documentary",6.9,1600
