ID,Titre,Année,Genres,Note,Votes,Titre Français,Nom du/des Réalisateur(s)
tt0164982,Zatoichi Goes to the Fire Festival,1970,"Action,Adventure,Drama",7.3,1604,La légende de Zatôichi: Le shogun de l'ombre,['Kenji Misumi']
tt0164987,Zona J,1998,"Crime,Drama,Romance",6.4,1010,,['Leonel Vieira']
tt0165078,After Life,1998,"Drama,Fantasy",7.6,14347,After Life,['Hirokazu Koreeda']
tt0165196,Molokai,1999,"Biography,Drama",6.9,1489,,['Paul Cox']
tt0165303,The Godson,1998,"Comedy,Crime",3.4,1599,,['Bob Hoge']
tt0165325,Images in a Convent,1979,"Drama,Horror,Thriller",5.4,1049,Les amours interdites d'une religieuse,"[""Joe D'Amato""]"
tt0165325,Images in a Convent,1979,"Drama,Horror,Thriller",5.4,1049,Religieuses en chaleur,"[""Joe D'Amato""]"
tt0165361,Highway,2002,"Crime,Drama",6.1,6944,,['James Cox']
tt0165384,The Match,1999,"Comedy,Romance,Sport",6.2,1433,Le match du siècle,['Mick Davis']
tt0165396,My Brother the Pig,1999,"Comedy,Family,Fantasy",4.2,1623,,['Erik Fleming']
tt0165454,The Runner,1999,"Crime,Drama,Thriller",5.5,1269,Otage du jeu,['Ron Moler']
tt0165473,Demons,1971,"Drama,Horror",7.9,3057,Démons,['Toshio Matsumoto']
tt0165494,Ringmaster,1998,Comedy,3.3,5417,,['Neil Abramson']
tt0165499,The Storm Riders,1998,"Action,Adventure,Fantasy",6.3,4192,Storm Riders,['Wai Keung Lau']
tt0165499,The Storm Riders,1998,"Action,Adventure,Fantasy",6.3,4192,The Stormriders,['Wai Keung Lau']
tt0165546,The Wounds,1998,"Comedy,Crime,Drama",8.0,11963,,['Srdjan Dragojevic']
tt0165623,Angst,1983,"Drama,Horror,Thriller",7.2,14314,Schizophrenia,['Gerald Kargl']
tt0165643,Black & White,1999,"Crime,Drama,Music",5.0,6110,Black and White,['James Toback']
tt0165710,Detroit Rock City,1999,"Adventure,Comedy,Music",6.8,41868,Detroit Rock City,['Adam Rifkin']
tt0165773,Felicia's Journey,1999,"Drama,Thriller",7.0,8502,Le voyage de Felicia,['Atom Egoyan']
tt0165798,Ghost Dog: The Way of the Samurai,1999,"Crime,Drama",7.5,98998,"Ghost Dog, la voie du samouraï",['Jim Jarmusch']
tt0165831,Held Up,1999,Comedy,5.2,4231,,['Steve Rash']
tt0165832,Interstate 60,2002,"Adventure,Comedy,Drama",7.5,37786,,['Bob Gale']
tt0165854,The Limey,1999,"Crime,Drama,Mystery",6.9,35669,L'Anglais,['Steven Soderbergh']
tt0165859,Liberty Heights,1999,"Comedy,Drama,Music",7.0,7141,Liberty Heights,['Barry Levinson']
tt0165870,Maniac Nurses find Ecstasy,1990,"Action,Comedy,Horror",2.8,1269,Maniac Nurses,['Léon Paul De Bruyn']
tt0165874,The Mating Habits of the Earthbound Human,1999,"Comedy,Sci-Fi",6.3,6590,"Rencontre, amour et sexe",['Jeff Abugov']
tt0165929,Romeo Must Die,2000,"Action,Crime,Thriller",6.1,74573,Roméo doit mourir,['Andrzej Bartkowiak']
tt0165982,Sinbad: Legend of the Seven Seas,2003,"Adventure,Animation,Comedy",6.7,60860,Sinbad : La Légende des sept mers,"['Patrick Gilmore', 'Tim Johnson']"
tt0166069,The Adventure of Denchu-Kozo,1987,"Comedy,Horror,Sci-Fi",6.5,1010,Les Aventures de Denchu Kozo,"[""Shin'ya Tsukamoto""]"
tt0166110,Bones,2001,"Crime,Horror",4.4,8395,Bones,['Ernest R. Dickerson']
tt0166158,Daddy and Them,2001,"Comedy,Drama",5.6,2588,,['Billy Bob Thornton']
tt0166175,East Is East,1999,"Comedy,Drama",6.9,20254,Fish and chips,"[""Damien O'Donnell""]"
tt0166195,Foolish,1999,"Comedy,Drama",4.9,7443,,['Dave Meyers']
tt0166233,Kad mrtvi zapjevaju,1998,"Comedy,Drama,War",7.6,1197,,['Krsto Papic']
tt0166252,The Love Letter,1999,"Comedy,Drama,Romance",5.5,4752,Destinataire inconnu,['Peter Ho-Sun Chan']
tt0166276,Monkeybone,2001,"Comedy,Fantasy",4.8,19480,"Monkeybone, bienvenue chez les Toons",['Henry Selick']
tt0166287,Don't Tell Anyone,1998,Drama,6.8,1664,Ne le dis à personne,['Francisco J. Lombardi']
tt0166314,Tokyo Rampage,1998,"Action,Crime,Drama",6.5,1173,Poruno sutâ,['Toshiaki Toyoda']
tt0166370,Subconscious Cruelty,2000,"Fantasy,Horror",4.8,2125,,['Karim Hussain']
tt0166396,Waking Ned Devine,1998,Comedy,7.3,28519,À la santé de Ned !,['Kirk Jones']
tt0166396,Waking Ned Devine,1998,Comedy,7.3,28519,Vieilles canailles,['Kirk Jones']
tt0166476,Toxic Love,1983,"Crime,Drama",7.2,1359,,['Claudio Caligari']
tt0166485,Anna and the King,1999,"Drama,History,Romance",6.7,39438,Anna et le roi,['Andy Tennant']
tt0166556,That's Life,1998,"Adventure,Comedy",7.0,5668,C'est la vie,"['Aldo Baglio', 'Giacomo Poretti', 'Giovanni Storti', 'Massimo Venier']"
tt0166604,Fögi Is a Bastard,1998,"Drama,Music,Romance",6.5,2565,,['Marcel Gisler']
tt0166653,The Health Journey,1999,Comedy,4.3,3846,,['Lasse Åberg']
tt0166808,Sombre,1998,"Drama,Horror",5.9,1936,Sombre,['Philippe Grandrieux']
tt0166813,Spirit: Stallion of the Cimarron,2002,"Adventure,Animation,Drama",7.2,87964,Spirit: L'étalon des plaines,"['Kelly Asbury', 'Lorna Cook']"
tt0166896,The Straight Story,1999,"Biography,Drama",8.0,99779,Une histoire vraie,['David Lynch']
tt0166924,Mulholland Drive,2001,"Drama,Mystery,Thriller",7.9,392611,Mulholland Drive,['David Lynch']
tt0166943,Music of the Heart,1999,"Drama,Music",6.7,13482,La musique de mon coeur,['Wes Craven']
tt0167059,The Book of Life,1998,"Comedy,Fantasy",6.5,2154,The Book of Life,['Hal Hartley']
tt0167116,Desert Saints,2002,"Action,Romance,Thriller",6.0,3481,,['Richard Greenberg']
tt0167132,Der Eisbär,1998,"Action,Thriller",6.5,3014,,"['Til Schweiger', 'Granz Henman']"
tt0167137,The One and Only,1999,"Comedy,Romance",6.9,5256,,['Susanne Bier']
tt0167147,Evil Dead Trap,1988,Horror,6.2,4040,Evil Dead Trap,['Toshiharu Ikeda']
tt0167190,Hellboy,2004,"Action,Adventure,Fantasy",6.9,356936,Hellboy,['Guillermo del Toro']
tt0167203,I Dreamed of Africa,2000,"Adventure,Biography,Drama",5.5,4973,Je rêvais de l'Afrique,['Hugh Hudson']
tt0167260,The Lord of the Rings: The Return of the King,2003,"Action,Adventure,Drama",9.0,2031491,Le Seigneur des anneaux : Le Retour du roi,['Peter Jackson']
tt0167261,The Lord of the Rings: The Two Towers,2002,"Action,Adventure,Drama",8.8,1831462,Le Seigneur des anneaux : Les Deux Tours,['Peter Jackson']
tt0167284,Milo,1998,Horror,4.1,1117,Milo,['Pascal Franchot']
tt0167331,Cosy Dens,1999,"Comedy,Drama",8.1,6324,Terrier Intime,['Jan Hrebejk']
tt0167341,Tommy and the Wildcat,1998,"Adventure,Drama,Family",5.6,1241,Tommy et le chat sauvage,"['Raimo O. Niemi', 'Ville Suhonen']"
tt0167341,Tommy and the Wildcat,1998,"Adventure,Drama,Family",5.6,1241,Mon ami le lynx,"['Raimo O. Niemi', 'Ville Suhonen']"
tt0167350,Progeny,1998,"Horror,Sci-Fi,Thriller",4.9,1759,Progeny : L'Enfant du futur,['Brian Yuzna']
tt0167404,The Sixth Sense,1999,"Drama,Mystery,Thriller",8.2,1077734,Sixième Sens,['M. Night Shyamalan']
tt0167423,Diamonds,1999,"Comedy,Mystery",5.4,1820,,['John Asher']
tt0167427,Superstar,1999,"Comedy,Romance",5.2,20783,Superstar,['Bruce McCulloch']
tt0167456,Thunderbirds,2004,"Action,Adventure,Comedy",4.3,14658,Thunderbirds : Les Sentinelles de l'air,['Jonathan Frakes']
tt0167479,Vieni avanti cretino,1982,Comedy,7.1,1428,,['Luciano Salce']
tt0167752,The 4th Floor,1999,"Mystery,Thriller",5.8,5724,Le 4ème étage,['Josh Klausner']
tt0167752,The 4th Floor,1999,"Mystery,Thriller",5.8,5724,Le quatrième étage,['Josh Klausner']
tt0167825,Chicken Park,1994,Comedy,2.6,1435,,['Jerry Calà']
tt0167925,"Late August, Early September",1998,"Drama,Romance",6.8,2010,"Fin août, début septembre",['Olivier Assayas']
tt0167925,"Late August, Early September",1998,"Drama,Romance",6.8,2010,Les regrets,['Olivier Assayas']
tt0167926,The Children of the Marshland,1999,"Comedy,Drama",7.4,3194,Les enfants du marais,['Jean Becker']
tt0167947,Gallo cedrone,1998,Comedy,5.6,1280,,['Carlo Verdone']
tt0168043,The Longest Nite,1998,"Action,Crime,Mystery",7.2,2513,The longest nite,"['Tat-Chi Yau', 'Johnnie To']"
tt0168043,The Longest Nite,1998,"Action,Crime,Mystery",7.2,2513,Aam fa,"['Tat-Chi Yau', 'Johnnie To']"
tt0168080,Dying of Laughter,1999,"Comedy,Drama",6.5,3726,Mort de rire,['Álex de la Iglesia']
tt0168123,A Long Hot Summer,1999,"Comedy,Music",7.0,2764,,['Perttu Leppä']
tt0168172,Simon Sez,1999,"Action,Comedy",2.7,7218,Simon Sez - Sauvetage explosif,['Kevin Alyn Elders']
tt0168176,"Slunce, seno, erotika",1991,Comedy,5.3,1091,,['Zdenek Troska']
tt0168446,Aberdeen,2000,Drama,7.1,3525,,['Hans Petter Moland']
tt0168449,The Adventures of Sebastian Cole,1998,"Comedy,Drama",6.6,2030,,['Tod Williams']
tt0168496,Bishonen,1998,"Drama,Romance",6.7,1041,,['Yonfan']
tt0168501,The Best Man,1999,"Comedy,Drama,Romance",6.7,12191,Le Mariage de l'année,['Malcolm D. Lee']
tt0168504,A Better Way to Die,2000,"Action,Comedy,Crime",5.5,1788,Sanglante méprise,['Scott Wiper']
tt0168504,A Better Way to Die,2000,"Action,Comedy,Crime",5.5,1788,A Better Way to Die,['Scott Wiper']
tt0168516,Biwi Ho To Aisi,1988,"Comedy,Drama",5.6,1017,,['J.K. Bihari']
tt0168629,Dancer in the Dark,2000,"Crime,Drama,Musical",7.9,118819,Dancer in the Dark,['Lars von Trier']
tt0168740,Boredom,1998,"Drama,Romance",6.0,2333,L'ennui,['Cédric Kahn']
tt0168786,Antwone Fisher,2002,"Biography,Drama",7.3,39093,Antwone Fisher,['Denzel Washington']
tt0168794,The Five Senses,1999,"Comedy,Drama,Music",6.7,3162,Les cinq sens,['Jeremy Podeswa']
tt0168856,A Fish Tale,2000,"Adventure,Animation,Comedy",6.0,7520,Gloups! Je suis un poisson,"['Stefan Fjeldmark', 'Greg Manwaring', 'Michael Donovan', 'Michael Hegner']"
tt0168972,Love & Pop,1998,Drama,7.4,2018,,['Hideaki Anno']
tt0168987,Better Than Chocolate,1999,"Comedy,Drama,Romance",6.1,8860,,['Anne Wheeler']
tt0169024,Megacities,1998,Documentary,7.4,1044,,['Michael Glawogger']
tt0169102,Lagaan: Once Upon a Time in India,2001,"Drama,Musical,Sport",8.1,122521,Lagaan,['Ashutosh Gowariker']
tt0169145,Cabaret Balkan,1998,"Comedy,Drama",7.7,5747,Baril de poudre,['Goran Paskaljevic']
tt0169164,Radio Arrow,1998,Drama,7.0,2525,Radio flèche,['Luciano Ligabue']
tt0169222,Shark Skin Man and Peach Hip Girl,1998,"Action,Comedy,Mystery",6.7,2335,,['Katsuhito Ishii']
tt0169299,Terror Firmer,1999,"Comedy,Horror",6.1,5746,Terror Firmer,['Lloyd Kaufman']
tt0169302,The Terrorist,1998,Drama,7.0,2058,"Malli, le combat d'une vie",['Santosh Sivan']
tt0169347,Undercover Angel,1999,"Comedy,Drama",6.5,1141,Un vrai petit ange,['Bryan Michael Stoller']
tt0169376,Welcome to Hollywood,1998,Comedy,4.9,2228,Welcome to Hollywood,"['Tony Markes', 'Adam Rifkin']"
tt0169547,American Beauty,1999,Drama,8.3,1230764,American Beauty,['Sam Mendes']
tt0169620,The Black Gestapo,1975,"Crime,Drama,Thriller",4.7,1368,Black Nazi,['Lee Frost']
tt0169620,The Black Gestapo,1975,"Crime,Drama,Thriller",4.7,1368,Black Gestapo,['Lee Frost']
tt0169858,Neon Genesis Evangelion: The End of Evangelion,1997,"Action,Animation,Drama",8.1,67688,Neon Genesis Evangelion: The End of Evangelion,"['Hideaki Anno', 'Kazuya Tsurumaki']"
tt0169880,Neon Genesis Evangelion: Death & Rebirth,1997,"Action,Animation,Drama",7.2,16021,Neon Genesis Evangelion: Death & Rebirth,"['Hideaki Anno', 'Ken Andô', 'Naoyasu Habu', 'Hiroyuki Ishidô', 'Tsuyoshi Kaga', 'Masayuki', 'Shôichi Masuo', 'Seiji Mizushima', 'Tensai Okamura', 'Keiichi Sugiyama', 'Akira Takamura', 'Kazuya Tsurumaki', 'Tetsuya Watanabe', 'Minoru Ôhara', 'Masahiko Ôtsuka']"
tt0170016,How the Grinch Stole Christmas,2000,"Comedy,Family,Fantasy",6.3,297485,Le Grinch,['Ron Howard']
tt0170259,Luna Papa,1999,"Comedy,Drama",7.2,3350,Luna Papa,['Bakhtyar Khudojnazarov']
tt0170351,Pan Tadeusz: The Last Foray in Lithuania,1999,"Drama,History,Romance",6.1,3790,Pan Tadeusz - Quand Napoléon traversait le Niemen,['Andrzej Wajda']
tt0170544,Samurai Fiction,1998,"Action,Adventure,Comedy",7.2,2784,Samurai Fiction,['Hiroyuki Nakano']
tt0170544,Samurai Fiction,1998,"Action,Adventure,Comedy",7.2,2784,Samuraï fiction,['Hiroyuki Nakano']
tt0170691,Tigerland,2000,"Drama,War",6.9,43845,Tigerland,['Joel Schumacher']
tt0170705,Train of Life,1998,"Comedy,Drama,War",7.6,9680,Train de vie,['Radu Mihaileanu']
tt0170783,Yesterday,1988,Drama,8.9,3573,,['Ivan Andonov']
tt0171049,Airspeed,1999,"Action,Adventure,Drama",3.7,1447,Une fille aux commandes,['Robert Tinnell']
tt0171135,Brown's Requiem,1998,"Crime,Drama,Thriller",5.7,1058,Brown's Requiem,['Jason Freeland']
tt0171227,Diplomatic Siege,1999,"Action,Thriller",3.9,1581,Otages en péril,['Gustavo Graef Marino']
tt0171356,Gun Shy,2000,"Comedy,Crime,Romance",5.6,7949,Mafia parano,['Eric Blakeney']
tt0171357,Barefoot Gen 2,1986,"Animation,Biography,Drama",7.1,1487,Gen d'Hiroshima 2,['Toshio Hirata']
tt0171359,Hamlet,2000,"Drama,Romance,Thriller",5.9,10127,Hamlet,['Michael Almereyda']
tt0171363,The Haunting,1999,"Fantasy,Horror,Mystery",5.0,81922,Hantise,['Jan de Bont']
tt0171433,Keeping the Faith,2000,"Comedy,Drama,Romance",6.4,53577,Au nom d'Anna,['Edward Norton']
tt0171580,Nurse Betty,2000,"Comedy,Crime,Drama",6.3,36463,Nurse Betty,['Neil LaBute']
tt0171685,Ratcatcher,1999,Drama,7.5,12149,Ratcatcher,['Lynne Ramsay']
tt0171698,Rites of Passage,1999,"Crime,Drama,Mystery",5.9,1360,,['Victor Salva']
tt0171804,Boys Don't Cry,1999,"Biography,Crime,Drama",7.5,104988,Boys Don't Cry,['Kimberly Peirce']
tt0171851,"Tsatsiki, Mum and the Policeman",1999,"Drama,Family",6.0,2856,Les aventures de Tsatsiki,['Ella Lemhagen']
tt0171865,Wonderland,1999,Drama,7.1,4253,Wonderland,['Michael Winterbottom']
tt0171922,The Wife of an Important Man,1987,Drama,7.9,1904,L'Épouse d'un homme important,['Mohamed Khan']
tt0171928,A Samba for Sherlock,2001,"Comedy,Crime",6.6,1263,,['Miguel Faria Jr.']
tt0172156,Bad Boys II,2003,"Action,Comedy,Crime",6.6,277098,Bad Boys II,['Michael Bay']
tt0172184,Bloodsport: The Dark Kumite,1999,"Action,Romance",2.8,1393,Bloodsport 4: The Dark Kumite,['Elvis Restaino']
tt0172234,Chaahat,1996,"Drama,Romance",5.5,3326,,['Mahesh Bhatt']
tt0172396,The End of the Affair,1999,"Drama,Mystery,Romance",7.0,24377,La fin d'une liaison,['Neil Jordan']
tt0172493,"Girl, Interrupted",1999,"Biography,Drama",7.3,218530,Une vie volée,['James Mangold']
tt0172495,Gladiator,2000,"Action,Adventure,Drama",8.5,1687012,Gladiator,['Ridley Scott']
tt0172519,Guddu,1995,"Drama,Romance",4.1,2608,,['Prem Lalwani']
tt0172543,He Died with a Felafel in His Hand,2001,"Comedy,Romance",7.0,4120,,['Richard Lowenstein']
tt0172627,Body Shots,1999,Drama,4.9,5706,Sexe attitudes,['Michael Cristofer']
tt0172632,Joe Gould's Secret,2000,Drama,6.6,1657,,['Stanley Tucci']
tt0172669,Komodo,1999,"Adventure,Horror,Sci-Fi",4.2,3785,Komodo,['Michael Lantieri']
tt0172684,Kuch Kuch Hota Hai,1998,"Comedy,Drama,Musical",7.5,58565,Laisse parler ton coeur,['Karan Johar']
tt0172726,Light It Up,1999,"Drama,Thriller",6.0,3998,,['Craig Bolotin']
tt0172761,Major Saab,1998,"Action,Drama,Romance",5.3,2364,,['Tinnu Anand']
tt0172812,The Shooting Party,1978,"Drama,Romance",7.4,1237,Un accident de chasse,['Emil Loteanu']
tt0173024,Visitor of a Museum,1989,"Drama,Horror,Sci-Fi",7.2,1453,Le visiteur du musée,['Konstantin Lopushanskiy']
tt0173080,Pyaar Kiya To Darna Kya,1998,"Action,Comedy,Drama",6.6,6150,,['Sohail Khan']
tt0173081,Pyaar To Hona Hi Tha,1998,"Comedy,Drama,Romance",6.6,3700,,['Anees Bazmee']
tt0173102,Raju Ban Gaya Gentleman,1992,"Comedy,Musical,Romance",6.7,8479,,['Aziz Mirza']
tt0173283,Swarg,1990,Drama,6.7,1782,,['David Dhawan']
tt0173369,Tum Mere Ho,1990,"Fantasy,Horror,Romance",3.9,1007,,['Tahir Hussain']
tt0173682,Sky High,1985,"Adventure,Comedy",3.1,1305,Sky High: Un été d'enfer!,['Nico Mastorakis']
tt0173716,Cecil B. Demented,2000,"Comedy,Crime,Thriller",6.3,17012,Cecil B. Demented,['John Waters']
tt0173750,Cudo nevidjeno,1984,Comedy,7.9,1017,,['Zivko Nikolic']
tt0173772,My Voyage to Italy,1999,Documentary,8.2,3585,Mon voyage en Italie,['Martin Scorsese']
tt0173840,Final Fantasy: The Spirits Within,2001,"Action,Adventure,Animation",6.4,84642,Final Fantasy : Les Créatures de l'esprit,"['Hironobu Sakaguchi', 'Motonori Sakakibara']"
tt0174105,Paparazzi,1998,Comedy,4.1,1164,,['Neri Parenti']
tt0174204,Simpatico,1999,"Comedy,Crime,Drama",4.7,3758,Simpatico,['Matthew Warchus']
tt0174255,Screw Loose,1999,"Comedy,Romance",4.2,1017,,['Ezio Greggio']
tt0174268,The Third Miracle,1999,Drama,6.5,3602,Au coeur du miracle,['Agnieszka Holland']
tt0174330,Venus Beauty Institute,1999,"Comedy,Drama,Romance",6.3,4443,Vénus beauté (institut),['Tonie Marshall']
tt0174330,Venus Beauty Institute,1999,"Comedy,Drama,Romance",6.3,4443,Vénus institut,['Tonie Marshall']
tt0174336,Whipped,2000,"Comedy,Romance",4.4,4448,Whipped,['Peter M. Cohen']
tt0174480,Autumn in New York,2000,"Drama,Romance",5.6,29006,Un automne à New York,['Joan Chen']
tt0174707,Hanzo the Razor: The Snare,1973,"Action,Drama",7.0,1326,Hanzo the Razor : L'Enfer des supplices,['Yasuzô Masumura']
tt0174707,Hanzo the Razor: The Snare,1973,"Action,Drama",7.0,1326,Kung-fu hara kiri,['Yasuzô Masumura']
tt0174741,Hitman's Run,1999,"Action,Crime",4.3,3277,Tueur en cavale,['Mark L. Lester']
tt0174834,The Pied Piper,1986,"Animation,Fantasy,Horror",7.8,1883,"Krysar, le joueur de flûte de Hamelin",['Jirí Barta']
tt0174834,The Pied Piper,1986,"Animation,Fantasy,Horror",7.8,1883,Le joueur de flûte,['Jirí Barta']
tt0174852,The Last Days,1998,"Documentary,War",7.9,5946,Les derniers jours,['James Moll']
tt0174856,The Hurricane,1999,"Biography,Drama,Sport",7.6,103947,Hurricane Carter,['Norman Jewison']
tt0174931,Frivolous Lola,1998,"Comedy,Romance",5.1,4665,Monella,['Tinto Brass']
tt0174982,New World Disorder,1999,Action,4.4,1001,www.crime.com,['Richard Spence']
tt0174982,New World Disorder,1999,Action,4.4,1001,New World Disorder,['Richard Spence']
tt0174982,New World Disorder,1999,Action,4.4,1001,Hightech Criminal,['Richard Spence']
tt0175047,Point Blank,1998,"Action,Crime,Drama",4.2,1970,Ultime recours,['Matt Earl Beesley']
tt0175075,Propala hramota,1972,"Comedy,Fantasy",8.3,1504,,['Boris Ivchenko']
tt0175142,Scary Movie,2000,Comedy,6.3,296244,Scary Movie,['Keenen Ivory Wayans']
tt0175157,Sherekilebi,1974,"Comedy,Musical",8.6,1366,,['Eldar Shengelaia']
tt0175159,Shiloh 2: Shiloh Season,1999,"Drama,Family,Thriller",6.0,1047,,['Sandy Tung']
tt0175317,Walking Across Egypt,1999,"Comedy,Crime,Drama",7.2,1347,,['Arthur Allan Seidelman']
tt0175526,Cherry Falls,1999,"Horror,Mystery,Thriller",5.3,15146,Cherry Falls,['Geoffrey Wright']
tt0175536,Freeway II: Confessions of a Trickbaby,1999,"Comedy,Crime,Drama",5.4,3619,Freeway II: Confessions of a Trickbaby,['Matthew Bright']
tt0175877,Made Men,1999,"Action,Comedy,Thriller",5.9,1898,Fausse donne,['Louis Morneau']
tt0175880,Magnolia,1999,Drama,8.0,333735,Magnolia,['Paul Thomas Anderson']
tt0175996,The Other Conquest,1998,"Drama,History",6.6,1210,,['Salvador Carrasco']
tt0176250,Tube Tales,1999,Drama,6.1,1485,,"['Gaby Dellal', 'Stephen Hopkins', 'Bob Hoskins', 'Menhaj Huda', 'Armando Iannucci', 'Amy Jenkins', 'Jude Law', 'Charles McDougall', 'Ewan McGregor']"
tt0176269,Universal Soldier: The Return,1999,"Action,Sci-Fi",4.2,31161,Universal Soldier: Le combat absolu,['Mic Rodgers']
tt0176326,Without Evidence,1995,"Crime,Drama,Mystery",3.9,1257,,['Gill Dennis']
tt0176415,The Grandfather,1998,Drama,7.3,2120,,['José Luis Garci']
tt0176422,Alice and Martin,1998,"Drama,Romance",6.2,1917,Alice et Martin,['André Téchiné']
tt0176426,All the Rage,1999,"Comedy,Drama",5.5,1957,Enragés,['James D. Stern']
tt0176426,All the Rage,1999,"Comedy,Drama",5.5,1957,The Rage,['James D. Stern']
tt0176666,Dossier 51,1978,"Crime,Drama",7.3,1063,Le dossier 51,['Michel Deville']
tt0176666,Dossier 51,1978,"Crime,Drama",7.3,1063,Pouvoir,['Michel Deville']
tt0176694,The Tragedy of Man,2011,"Animation,Drama,History",8.0,1217,La Tragédie de l'Homme,['Marcell Jankovics']
tt0176783,Gossip,2000,"Drama,Mystery,Thriller",5.9,17834,Fausses rumeurs,['Davis Guggenheim']
tt0176809,A Hero Never Dies,1998,"Action,Crime,Drama",7.0,1363,A hero never dies,['Johnnie To']
tt0177215,Seven Girlfriends,1999,"Comedy,Romance",5.7,1548,,['Paul Lazarus']
tt0177226,Sisters of Death,1977,"Mystery,Thriller",4.3,1269,Sisters of Death,['Joe Mazzuca']
tt0177242,Sun Alley,1999,"Comedy,Drama,Romance",6.8,7338,L'Allée du Soleil,['Leander Haußmann']
tt0177347,Breaking Out,1999,"Comedy,Drama",6.3,2354,,['Daniel Lind Lagerlöf']
tt0177484,Jagadeka Veerudu Athiloka Sundari,1990,"Action,Comedy,Family",8.0,1099,,['K. Raghavendra Rao']
tt0177507,Gigantic,1999,"Comedy,Drama",7.6,4953,Les bouffons,['Sebastian Schipper']
tt0177511,The Glass Agency,1998,"Action,Drama,Romance",7.8,7366,Ajans-E Shisheh-I,['Ebrahim Hatamikia']
tt0177650,Company Man,2000,Comedy,5.2,2195,Company Man,"['Peter Askin', 'Douglas McGrath']"
tt0177746,Children of the Century,1999,"Biography,Drama,Romance",6.5,2049,Les enfants du siècle,['Diane Kurys']
tt0177747,Between Your Legs,1999,"Drama,Mystery,Romance",6.2,3123,Entre les jambes,['Manuel Gómez Pereira']
tt0177749,Enlightenment Guaranteed,1999,"Comedy,Drama",7.2,1375,Illumination garantie,['Doris Dörrie']
tt0177789,Galaxy Quest,1999,"Adventure,Comedy,Sci-Fi",7.4,182494,Galaxy Quest,['Dean Parisot']
tt0177845,Hotel Splendide,2000,Comedy,6.2,1527,Hotel Splendide,['Terence Gross']
tt0177858,In July,2000,"Adventure,Comedy,Romance",7.6,23054,Julie en juillet,['Fatih Akin']
tt0177882,Kebab Connection,2004,"Action,Comedy,Romance",6.6,5237,Kebab Connection,['Anno Saul']
tt0177886,The Killer Eye,1999,"Comedy,Horror,Sci-Fi",2.8,1336,,['David DeCoteau']
tt0177971,The Perfect Storm,2000,"Action,Adventure,Drama",6.5,181468,En pleine tempête,['Wolfgang Petersen']
tt0178022,Siam Sunset,1999,"Adventure,Comedy,Romance",6.4,1302,Siam Sunset,['John Polson']
tt0178031,In Heaven as It Is on Earth,1998,Comedy,6.8,1143,,['Jacek Bromski']
tt0178043,Stranger Than Fiction,2000,"Comedy,Thriller",6.2,1371,Petits Arrangements Entre Amis,['Eric Bross']
tt0178043,Stranger Than Fiction,2000,"Comedy,Thriller",6.2,1371,Un crime peut en cacher un autre,['Eric Bross']
tt0178050,Sunset Strip,2000,"Comedy,Drama",5.5,1852,,['Adam Collis']
